episode,global_step,episode_return,episode_score,episode_length,epsilon,mean_loss,eval_mean_return,eval_mean_score,eval_mean_length
127,68568,1491.5032,305.0,1445,0.529092,22.193889,0.0,0.0,0.0
128,68964,345.5696,78.0,396,0.526447,18.310344,0.0,0.0,0.0
129,69322,292.562,68.0,358,0.523814,29.801772,0.0,0.0,0.0
130,70969,1876.0504,362.0,1647,0.521195,25.533737,0.0,0.0,0.0
131,71037,-104.8776,0.0,68,0.518589,19.281775,0.0,0.0,0.0
132,71432,348.1897,87.0,395,0.515996,21.37829,0.0,0.0,0.0
133,72707,1178.4708,260.0,1275,0.513416,27.141287,0.0,0.0,0.0
134,72815,-172.2201,1.0,108,0.510849,20.57423,0.0,0.0,0.0
135,73504,641.4613,112.0,689,0.508295,49.971911,0.0,0.0,0.0
136,73653,-164.593,0.0,149,0.505754,30.385679,0.0,0.0,0.0
137,74036,167.5004,46.0,383,0.503225,40.093455,0.0,0.0,0.0
138,74174,-175.5908,0.0,138,0.500709,18.306794,0.0,0.0,0.0
139,74394,-90.5802,1.0,220,0.498205,24.331341,0.0,0.0,0.0
140,74579,-219.5664,0.0,185,0.495714,37.327561,0.0,0.0,0.0
141,74686,-88.2202,0.0,107,0.493236,39.545614,0.0,0.0,0.0
142,74800,-266.5049,0.0,114,0.490769,13.808071,0.0,0.0,0.0
143,74888,-181.1864,0.0,88,0.488316,10.69333,0.0,0.0,0.0
144,75076,-126.7468,1.0,188,0.485874,33.329707,0.0,0.0,0.0
145,75265,-156.7012,1.0,189,0.483445,34.77894,0.0,0.0,0.0
146,75598,-468.0939,0.0,333,0.481027,22.44132,0.0,0.0,0.0
147,76052,-563.7306,0.0,454,0.478622,25.427473,0.0,0.0,0.0
148,76694,282.8314,89.0,642,0.476229,32.138839,0.0,0.0,0.0
149,79165,1568.4768,304.0,2471,0.473848,27.342426,0.0,0.0,0.0
150,81539,1586.8423,333.0,2374,0.471479,23.277775,-14262.2694,95.6,1605.9
151,83358,-5456.9603,121.0,1819,0.469121,27.843174,0.0,0.0,0.0
152,83809,399.7524,86.0,451,0.466776,26.536172,0.0,0.0,0.0
153,85399,1040.7997,204.0,1590,0.464442,19.574028,0.0,0.0,0.0
154,86266,903.191,171.0,867,0.46212,16.585264,0.0,0.0,0.0
155,87770,-1172.7051,250.0,1504,0.459809,25.396189,0.0,0.0,0.0
156,88467,705.9362,141.0,697,0.45751,23.268259,0.0,0.0,0.0
157,89006,440.7952,69.0,539,0.455222,30.949278,0.0,0.0,0.0
158,90421,-9430.0507,49.0,1415,0.452946,29.202396,0.0,0.0,0.0
159,90520,-26.5812,10.0,99,0.450682,24.02619,0.0,0.0,0.0
160,91951,831.7994,251.0,1431,0.448428,25.78027,0.0,0.0,0.0
161,92574,609.3338,121.0,623,0.446186,46.132986,0.0,0.0,0.0
162,94658,-440.0465,258.0,2084,0.443955,32.539092,0.0,0.0,0.0
163,95837,891.7901,235.0,1179,0.441735,39.529406,0.0,0.0,0.0
164,97519,1725.5249,341.0,1682,0.439527,27.175375,0.0,0.0,0.0
165,99397,1920.4288,337.0,1878,0.437329,29.96882,0.0,0.0,0.0
166,100359,1057.284,227.0,962,0.435142,38.739155,0.0,0.0,0.0
167,103029,-3449.1875,357.0,2670,0.432967,34.067409,0.0,0.0,0.0
168,103166,14.7527,13.0,137,0.430802,37.881119,0.0,0.0,0.0
169,103436,169.7528,31.0,270,0.428648,37.388554,0.0,0.0,0.0
170,105187,2003.7288,387.0,1751,0.426505,32.375872,0.0,0.0,0.0
171,106568,1552.5287,303.0,1381,0.424372,35.09704,0.0,0.0,0.0
172,106967,285.324,52.0,399,0.42225,14.133196,0.0,0.0,0.0
173,107925,1062.9436,242.0,958,0.420139,25.630103,0.0,0.0,0.0
174,108787,952.5118,223.0,862,0.418038,31.800781,0.0,0.0,0.0
175,108885,-23.7992,10.0,98,0.415948,15.086407,489.0988,354.6,1944.4
176,110251,1568.5989,334.0,1366,0.413868,29.766723,0.0,0.0,0.0
177,112526,2104.8343,431.0,2275,0.411799,29.922232,0.0,0.0,0.0
178,114020,774.0932,273.0,1494,0.40974,31.883901,0.0,0.0,0.0
179,114953,1018.2808,218.0,933,0.407691,34.678083,0.0,0.0,0.0
180,115401,385.4265,65.0,448,0.405653,30.272424,0.0,0.0,0.0
181,115751,-183.9682,11.0,350,0.403625,42.920468,0.0,0.0,0.0
182,115838,-32.3807,8.0,87,0.401606,19.920605,0.0,0.0,0.0
183,118081,2576.384,479.0,2243,0.399598,34.680894,0.0,0.0,0.0
184,119713,-849.1908,260.0,1632,0.3976,24.489489,0.0,0.0,0.0
185,120544,920.7108,226.0,831,0.395612,25.963225,0.0,0.0,0.0
186,121599,1172.9678,256.0,1055,0.393634,30.847082,0.0,0.0,0.0
187,122503,984.5853,216.0,904,0.391666,26.577739,0.0,0.0,0.0
188,123475,1068.7587,228.0,972,0.389708,21.940575,0.0,0.0,0.0
189,124920,1648.9851,337.0,1445,0.387759,29.294394,0.0,0.0,0.0
190,125604,687.3056,126.0,684,0.385821,21.80505,0.0,0.0,0.0
191,126302,743.7153,160.0,698,0.383891,29.411815,0.0,0.0,0.0
192,127503,-5183.6597,11.0,1201,0.381972,33.403664,0.0,0.0,0.0
193,127584,-40.8979,7.0,81,0.380062,16.280597,0.0,0.0,0.0
194,128550,1043.608,218.0,966,0.378162,22.544586,0.0,0.0,0.0
195,128775,128.2344,35.0,225,0.376271,29.839741,0.0,0.0,0.0
196,129613,883.2968,181.0,838,0.37439,27.035419,0.0,0.0,0.0
197,130469,942.06,223.0,856,0.372518,28.358868,0.0,0.0,0.0
198,133469,2376.1309,430.0,3000,0.370655,31.675796,0.0,0.0,0.0
199,135122,1827.3831,312.0,1653,0.368802,27.200903,0.0,0.0,0.0
200,136586,679.0691,217.0,1464,0.366958,24.147013,-45.715,6.0,77.8
201,136670,-39.4536,7.0,84,0.365123,15.528945,0.0,0.0,0.0
202,137423,713.1556,140.0,753,0.363297,18.661454,0.0,0.0,0.0
203,138624,-7281.7777,12.0,1201,0.361481,23.759108,0.0,0.0,0.0
204,139718,-1058.4154,18.0,1094,0.359674,28.575931,0.0,0.0,0.0
205,142037,321.4111,330.0,2319,0.357875,27.345258,0.0,0.0,0.0
206,142119,-60.2453,4.0,82,0.356086,23.215201,0.0,0.0,0.0
207,145119,1871.3875,468.0,3000,0.354305,18.836586,0.0,0.0,0.0
208,146020,927.6184,176.0,901,0.352534,23.411581,0.0,0.0,0.0
209,147284,-2032.608,155.0,1264,0.350771,21.868193,0.0,0.0,0.0
210,147892,587.1526,107.0,608,0.349017,29.121258,0.0,0.0,0.0
211,150048,-6697.4844,167.0,2156,0.347272,22.945457,0.0,0.0,0.0
212,150692,624.2317,114.0,644,0.345536,30.05044,0.0,0.0,0.0
213,151628,1007.6102,207.0,936,0.343808,23.180014,0.0,0.0,0.0
214,152950,-7754.3868,22.0,1322,0.342089,23.049952,0.0,0.0,0.0
215,154916,773.6909,291.0,1966,0.340379,22.857981,0.0,0.0,0.0
216,156569,1196.5236,304.0,1653,0.338677,24.249226,0.0,0.0,0.0
217,159569,-2876.1108,429.0,3000,0.336983,25.845584,0.0,0.0,0.0
218,161762,2264.2173,416.0,2193,0.335298,24.049293,0.0,0.0,0.0
219,162665,792.4997,161.0,903,0.333622,29.663387,0.0,0.0,0.0
220,162722,-102.8257,0.0,57,0.331954,58.067951,0.0,0.0,0.0
221,162782,-86.5132,0.0,60,0.330294,33.448092,0.0,0.0,0.0
222,162849,-63.6617,4.0,67,0.328643,31.242575,0.0,0.0,0.0
223,162896,-83.2978,0.0,47,0.326999,17.402105,0.0,0.0,0.0
224,162945,-84.3966,0.0,49,0.325364,37.84925,0.0,0.0,0.0
225,162992,-83.8411,0.0,47,0.323738,20.952868,-78.8267,0.0,52.0
226,163142,-196.9689,0.0,150,0.322119,33.658144,0.0,0.0,0.0
227,163912,791.0158,159.0,770,0.320508,28.69824,0.0,0.0,0.0
228,165782,1737.8571,362.0,1870,0.318906,38.252356,0.0,0.0,0.0
229,166196,380.0855,97.0,414,0.317311,26.735232,0.0,0.0,0.0
230,167363,-677.9504,2.0,1167,0.315725,27.185235,0.0,0.0,0.0
231,167432,-101.7728,0.0,69,0.314146,19.110342,0.0,0.0,0.0
232,167490,-84.2787,0.0,58,0.312575,40.917595,0.0,0.0,0.0
233,167540,-85.995,0.0,50,0.311012,31.119143,0.0,0.0,0.0
234,168508,1083.5107,250.0,968,0.309457,24.003936,0.0,0.0,0.0
235,169959,1184.1269,252.0,1451,0.30791,26.637908,0.0,0.0,0.0
236,170080,-2.5428,10.0,121,0.306371,41.251159,0.0,0.0,0.0
237,172382,441.1521,311.0,2302,0.304839,25.776268,0.0,0.0,0.0
238,173411,1092.6654,253.0,1029,0.303315,25.861937,0.0,0.0,0.0
239,173878,461.3107,127.0,467,0.301798,26.941591,0.0,0.0,0.0
240,176878,3381.36,499.0,3000,0.300289,27.804963,0.0,0.0,0.0
241,178230,1521.2576,305.0,1352,0.298788,30.004452,0.0,0.0,0.0
242,179187,1091.5215,280.0,957,0.297294,26.915647,0.0,0.0,0.0
243,180346,1338.0513,321.0,1159,0.295807,27.414443,0.0,0.0,0.0
244,181829,588.3409,278.0,1483,0.294328,22.699359,0.0,0.0,0.0
245,184199,-2864.5264,321.0,2370,0.292856,29.233964,0.0,0.0,0.0
246,184770,588.3052,150.0,571,0.291392,30.615722,0.0,0.0,0.0
247,187770,1159.2019,425.0,3000,0.289935,31.463371,0.0,0.0,0.0
248,188447,687.3794,144.0,677,0.288486,28.811189,0.0,0.0,0.0
249,188524,-50.6326,4.0,77,0.287043,27.240773,0.0,0.0,0.0
250,188633,-11.5814,11.0,109,0.285608,19.820995,736.7778,221.5,1256.1
251,188749,-62.5347,4.0,116,0.28418,21.527727,0.0,0.0,0.0
252,188965,-237.3355,8.0,216,0.282759,21.429411,0.0,0.0,0.0
253,189030,-61.4146,4.0,65,0.281345,26.061611,0.0,0.0,0.0
254,191350,-626.6762,308.0,2320,0.279938,23.525737,0.0,0.0,0.0
255,194350,2288.0409,523.0,3000,0.278539,23.796609,0.0,0.0,0.0
256,195230,948.2203,200.0,880,0.277146,26.658223,0.0,0.0,0.0
257,197312,1350.3625,386.0,2082,0.27576,22.496505,0.0,0.0,0.0
258,198243,1060.8379,268.0,931,0.274382,21.470864,0.0,0.0,0.0
259,201117,171.6916,393.0,2874,0.27301,21.069168,0.0,0.0,0.0
