episode,global_step,episode_return,episode_score,episode_length,epsilon,mean_loss,eval_mean_return,eval_mean_score,eval_mean_length
163,108481,1325.7032,481.0,3000,0.441735,25.939339,0.0,0.0,0.0
164,109208,774.6237,184.0,727,0.439527,28.012402,0.0,0.0,0.0
165,109287,-49.5683,4.0,79,0.437329,39.487781,0.0,0.0,0.0
166,112287,3345.0557,555.0,3000,0.435142,36.700885,0.0,0.0,0.0
167,112377,-35.7499,8.0,90,0.432967,14.362604,0.0,0.0,0.0
168,112934,553.6408,130.0,557,0.430802,17.146548,0.0,0.0,0.0
169,115934,3182.3214,560.0,3000,0.428648,37.393738,0.0,0.0,0.0
170,117235,1494.0349,328.0,1301,0.426505,30.167052,0.0,0.0,0.0
171,120010,2058.5922,530.0,2775,0.424372,24.113854,0.0,0.0,0.0
172,121342,1513.6937,312.0,1332,0.42225,50.721959,0.0,0.0,0.0
173,122376,1193.9828,296.0,1034,0.420139,33.311261,0.0,0.0,0.0
174,123468,1243.7208,288.0,1092,0.418038,29.162341,0.0,0.0,0.0
175,124774,1505.7895,338.0,1306,0.415948,29.971197,5.1738,13.7,122.3
176,127774,3519.2668,552.0,3000,0.413868,19.93156,0.0,0.0,0.0
177,129059,1483.247,331.0,1285,0.411799,29.542062,0.0,0.0,0.0
178,132059,20.7427,498.0,3000,0.40974,26.23767,0.0,0.0,0.0
179,134493,2837.4199,543.0,2434,0.407691,28.480669,0.0,0.0,0.0
180,134586,-35.7946,7.0,93,0.405653,43.058838,0.0,0.0,0.0
181,137586,3530.5103,562.0,3000,0.403625,28.122048,0.0,0.0,0.0
182,138517,982.8939,189.0,931,0.401606,22.902317,0.0,0.0,0.0
183,138697,58.4325,14.0,180,0.399598,14.387542,0.0,0.0,0.0
184,138792,-29.0946,9.0,95,0.3976,33.544231,0.0,0.0,0.0
185,138866,-51.0368,5.0,74,0.395612,25.882755,0.0,0.0,0.0
186,138947,-46.993,6.0,81,0.393634,10.8758,0.0,0.0,0.0
187,140407,1640.8691,314.0,1460,0.391666,17.070158,0.0,0.0,0.0
188,142887,2899.8705,556.0,2480,0.389708,16.950523,0.0,0.0,0.0
189,144093,1415.33,351.0,1206,0.387759,18.147062,0.0,0.0,0.0
190,145457,1564.9385,340.0,1364,0.385821,29.93969,0.0,0.0,0.0
191,146180,764.9782,176.0,723,0.383891,37.954655,0.0,0.0,0.0
192,146714,202.5552,56.0,534,0.381972,34.470298,0.0,0.0,0.0
193,146825,-9.1165,14.0,111,0.380062,23.117109,0.0,0.0,0.0
194,147714,741.9819,136.0,889,0.378162,15.955917,0.0,0.0,0.0
195,148818,1098.7723,148.0,1104,0.376271,21.490648,0.0,0.0,0.0
196,150001,-6268.7069,46.0,1183,0.37439,31.344528,0.0,0.0,0.0
197,150225,91.7523,16.0,224,0.372518,19.434365,0.0,0.0,0.0
198,150477,151.8214,33.0,252,0.370655,14.681225,0.0,0.0,0.0
199,150787,205.6499,25.0,310,0.368802,28.808306,0.0,0.0,0.0
200,150974,57.752,7.0,187,0.366958,19.252107,-2659.5845,34.3,803.9
201,151141,28.0882,10.0,167,0.365123,21.701191,0.0,0.0,0.0
202,151363,119.9746,30.0,222,0.363297,51.813443,0.0,0.0,0.0
203,151873,486.3352,110.0,510,0.361481,33.436042,0.0,0.0,0.0
204,152081,91.6615,24.0,208,0.359674,16.980271,0.0,0.0,0.0
205,152196,-8.8884,10.0,115,0.357875,13.545038,0.0,0.0,0.0
206,154533,-9714.1696,274.0,2337,0.356086,48.632602,0.0,0.0,0.0
207,154929,-450.9661,11.0,396,0.354305,42.013166,0.0,0.0,0.0
208,155093,-208.7313,0.0,164,0.352534,25.446419,0.0,0.0,0.0
209,155229,-177.2244,0.0,136,0.350771,45.771789,0.0,0.0,0.0
210,157562,2730.8872,532.0,2333,0.349017,29.189565,0.0,0.0,0.0
211,158807,1465.8122,356.0,1245,0.347272,38.67069,0.0,0.0,0.0
212,159037,-32.8104,2.0,230,0.345536,60.306755,0.0,0.0,0.0
213,162037,3532.5766,550.0,3000,0.343808,38.0007,0.0,0.0,0.0
214,163416,1626.4509,378.0,1379,0.342089,33.093849,0.0,0.0,0.0
215,166416,2246.3226,494.0,3000,0.340379,36.716862,0.0,0.0,0.0
216,168592,2581.1983,540.0,2176,0.338677,49.386677,0.0,0.0,0.0
217,171574,-2140.7772,328.0,2982,0.336983,52.057729,0.0,0.0,0.0
218,173215,1872.4233,363.0,1641,0.335298,33.446418,0.0,0.0,0.0
219,173941,739.9299,147.0,726,0.333622,53.448686,0.0,0.0,0.0
220,174013,-53.4996,5.0,72,0.331954,41.42041,0.0,0.0,0.0
221,175087,-459.3634,126.0,1074,0.330294,33.830213,0.0,0.0,0.0
222,176191,1263.8702,292.0,1104,0.328643,30.364227,0.0,0.0,0.0
223,176497,223.6672,49.0,306,0.326999,37.097531,0.0,0.0,0.0
224,176988,-1001.5336,11.0,491,0.325364,48.515622,0.0,0.0,0.0
225,177118,10.0473,13.0,130,0.323738,24.514303,-1882.7292,12.8,655.2
226,180118,3331.8773,628.0,3000,0.322119,38.417792,0.0,0.0,0.0
227,181319,-1972.7438,5.0,1201,0.320508,31.460243,0.0,0.0,0.0
228,181399,-44.5956,6.0,80,0.318906,27.541639,0.0,0.0,0.0
229,181865,-885.1677,10.0,466,0.317311,32.933803,0.0,0.0,0.0
230,183937,845.806,430.0,2072,0.315725,42.518557,0.0,0.0,0.0
231,184373,-231.5007,16.0,436,0.314146,42.407408,0.0,0.0,0.0
232,184494,4.273,14.0,121,0.312575,38.064152,0.0,0.0,0.0
233,184573,-45.7035,6.0,79,0.311012,39.393709,0.0,0.0,0.0
234,185774,-2936.8942,17.0,1201,0.309457,58.893651,0.0,0.0,0.0
235,186384,-1883.9769,19.0,610,0.30791,45.015693,0.0,0.0,0.0
236,189384,2328.8785,492.0,3000,0.306371,44.376652,0.0,0.0,0.0
237,189726,150.0902,19.0,342,0.304839,48.820073,0.0,0.0,0.0
238,190574,681.5216,139.0,848,0.303315,36.811581,0.0,0.0,0.0
239,191482,1007.7925,234.0,908,0.301798,61.74095,0.0,0.0,0.0
240,193121,1904.6582,412.0,1639,0.300289,46.37844,0.0,0.0,0.0
241,196121,3586.2679,661.0,3000,0.298788,51.321491,0.0,0.0,0.0
242,196794,663.9313,124.0,673,0.297294,59.9531,0.0,0.0,0.0
243,197911,1271.0111,295.0,1117,0.295807,54.483038,0.0,0.0,0.0
244,200911,3618.2203,653.0,3000,0.294328,41.137556,0.0,0.0,0.0
245,201012,-22.9949,10.0,101,0.292856,24.958606,0.0,0.0,0.0
246,201607,604.8749,144.0,595,0.291392,61.64995,0.0,0.0,0.0
247,201770,54.3209,23.0,163,0.289935,32.644154,0.0,0.0,0.0
248,203350,1794.2066,348.0,1580,0.288486,36.326152,0.0,0.0,0.0
249,206350,820.9762,505.0,3000,0.287043,38.841354,0.0,0.0,0.0
250,207411,1207.9956,280.0,1061,0.285608,34.835016,-1003.0376,94.6,981.2
251,207604,87.455,25.0,193,0.28418,62.078786,0.0,0.0,0.0
252,208618,1154.8322,280.0,1014,0.282759,22.959016,0.0,0.0,0.0
253,210011,1573.3503,316.0,1393,0.281345,44.549742,0.0,0.0,0.0
254,211295,1476.9217,331.0,1284,0.279938,57.98336,0.0,0.0,0.0
255,214295,3634.8253,665.0,3000,0.278539,44.777594,0.0,0.0,0.0
256,215747,1699.9672,384.0,1452,0.277146,32.497585,0.0,0.0,0.0
257,217916,2584.1632,546.0,2169,0.27576,40.646913,0.0,0.0,0.0
258,218026,-15.1928,8.0,110,0.274382,30.488146,0.0,0.0,0.0
259,219833,2123.2685,452.0,1807,0.27301,38.406149,0.0,0.0,0.0
260,221957,2500.0623,509.0,2124,0.271645,35.763971,0.0,0.0,0.0
261,223211,1483.8732,365.0,1254,0.270286,44.486105,0.0,0.0,0.0
262,224405,1377.3496,319.0,1194,0.268935,36.437677,0.0,0.0,0.0
263,224695,191.8188,37.0,290,0.26759,45.532828,0.0,0.0,0.0
264,226173,1738.6598,397.0,1478,0.266252,29.495035,0.0,0.0,0.0
265,229173,3431.7633,662.0,3000,0.264921,36.131667,0.0,0.0,0.0
266,232173,3590.5316,627.0,3000,0.263596,31.961345,0.0,0.0,0.0
267,235173,3606.9523,639.0,3000,0.262278,25.904838,0.0,0.0,0.0
268,238173,3680.7382,715.0,3000,0.260967,28.029539,0.0,0.0,0.0
269,239338,1317.4674,289.0,1165,0.259662,25.92115,0.0,0.0,0.0
270,242338,3564.982,599.0,3000,0.258364,14.771198,0.0,0.0,0.0
271,242883,531.0445,121.0,545,0.257072,17.249688,0.0,0.0,0.0
272,243063,56.1374,18.0,180,0.255787,10.609341,0.0,0.0,0.0
273,246063,3597.579,634.0,3000,0.254508,21.749062,0.0,0.0,0.0
274,246194,10.0112,9.0,131,0.253235,10.135471,0.0,0.0,0.0
275,246277,-50.6073,4.0,83,0.251969,10.40255,-16440.3916,118.3,1665.2
276,246331,-86.1876,0.0,54,0.250709,10.079511,0.0,0.0,0.0
277,247760,1508.7372,299.0,1429,0.249456,20.958725,0.0,0.0,0.0
278,248023,144.6411,16.0,263,0.248208,26.031682,0.0,0.0,0.0
279,249224,-2894.3968,26.0,1201,0.246967,14.479921,0.0,0.0,0.0
280,249380,2.6342,9.0,156,0.245733,20.703777,0.0,0.0,0.0
281,249625,-323.2878,0.0,245,0.244504,21.584916,0.0,0.0,0.0
282,250312,655.6773,109.0,687,0.243281,16.757577,0.0,0.0,0.0
283,251438,-1186.8373,78.0,1126,0.242065,24.444462,0.0,0.0,0.0
284,251967,511.9488,123.0,529,0.240855,22.627472,0.0,0.0,0.0
285,252127,-8.3549,5.0,160,0.23965,36.676642,0.0,0.0,0.0
286,253344,-1971.3661,45.0,1217,0.238452,23.836128,0.0,0.0,0.0
287,254045,163.0811,60.0,701,0.23726,17.470957,0.0,0.0,0.0
288,254200,37.4922,17.0,155,0.236074,19.409904,0.0,0.0,0.0
289,254706,457.777,90.0,506,0.234893,26.888154,0.0,0.0,0.0
290,257706,-567.8528,530.0,3000,0.233719,27.556214,0.0,0.0,0.0
291,258441,761.1704,164.0,735,0.23255,17.585567,0.0,0.0,0.0
292,258985,520.4391,116.0,544,0.231387,19.682437,0.0,0.0,0.0
293,259832,854.6929,143.0,847,0.23023,23.493369,0.0,0.0,0.0
294,260802,1078.6355,251.0,970,0.229079,49.522597,0.0,0.0,0.0
295,263077,1703.1269,389.0,2275,0.227934,26.079,0.0,0.0,0.0
296,266077,3449.5607,592.0,3000,0.226794,31.821248,0.0,0.0,0.0
297,266157,-46.1958,6.0,80,0.22566,12.451012,0.0,0.0,0.0
298,266419,145.5335,18.0,262,0.224532,17.114699,0.0,0.0,0.0
299,267128,745.9723,173.0,709,0.223409,50.969514,0.0,0.0,0.0
300,267266,15.8872,13.0,138,0.222292,27.688148,-178.8285,22.6,222.3
